created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text,day_of_week,vScore
2018-06-22 11:00:36,106188,1010115331380203520,,False,30186,Twitter for iPhone,"Elect more Republicans in  November and we will pass the finest, fairest and most comprehensive Immigration Bills anywhere in the world. Right now we have the dumbest and the worst. Dems are doing nothing but Obstructing. Remember their motto, RESIST! Ours is PRODUCE!",Friday,0.9419
2018-06-22 10:54:51,77931,1010113882344558592,,False,20462,Twitter for iPhone,"Even if we get 100% Republican votes in the Senate, we need 10 Democrat votes to get a much needed Immigration Bill - &amp; the Dems are Obstructionists who won’t give votes for political reasons &amp; because they don’t care about Crime coming from Border! So we need to elect more R’s!",Friday,0.8697
2018-06-22 10:41:35,88791,1010110544605581312,,False,20268,Twitter for iPhone,"Our great Judge Jeanine Pirro is out with a new book, “Liars, Leakers and Liberals, the Case Against the Anti-Trump Conspiracy,” which is fantastic. Go get it!",Friday,0.937
2018-06-21 23:07:53,84563,1009935968164630528,,False,23606,Twitter for iPhone,"You cannot pass legislation on immigration whether it be for safety and security or any other reason including “heart,” without getting Dem votes. Problem is, they don’t care about security and R’s do. Zero Dems voted to support the Goodlatte Bill. They won’t vote for anything!",Thursday,0.9154
2018-06-21 22:40:07,144945,1009928980475138048,,False,32918,Twitter for iPhone,"We have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any weakness, millions of people will journey into our country.",Thursday,0.7424
2018-06-21 21:51:07,159572,1009916650622251008,,False,41413,Twitter for iPhone,"“I REALLY DON’T CARE, DO U?” written on the back of Melania’s jacket, refers to the Fake News Media. Melania has learned how dishonest they are, and she truly no longer cares!",Thursday,-0.8957
2018-06-21 20:46:44,67027,1009900449456115712,,False,14011,Twitter for iPhone,Big Supreme Court win on internet sales tax - about time! Big victory for fairness and for our country. Great victory for consumers and retailers.,Thursday,-0.1808
2018-06-21 20:46:10,76785,1009900306694656000,,False,15866,Twitter for iPhone,Farm Bill just passed in the House. So happy to see work requirements included. Big win for the farmers!,Thursday,-0.68
2018-06-21 20:45:32,51622,1009900144861634560,,False,10215,Twitter for iPhone,I was thrilled to be back in Minnesota for a roundtable with hardworking American Patriots. Thank you! https://t.co/suoRN02zMq,Thursday,0.69
2018-06-21 20:25:24,47038,1009895079631351808,,False,11608,Twitter for iPhone,"""The real big story that affects everybody in America is the success of @POTUS's TAX CUT package and what it's done for our economy...” @Varneyco https://t.co/2bUbA7zSFM",Thursday,-0.9429
2018-06-21 17:02:40,70977,1009844059211366400,,False,19376,Media Studio,My Administration is acting swiftly to address the illegal immigration crisis on the Southern Border. Loopholes in our immigration laws all supported by extremist open border Democrats...and that's what they are - they're extremist open border Democrats.... https://t.co/F73I5gu0Q5,Thursday,-0.623
2018-06-21 14:38:15,104682,1009807715798044672,,False,25463,Twitter for iPhone,"Democrats want open Borders, where anyone can come into our Country, and stay. This is Nancy Pelosi’s dream. It won’t happen!",Thursday,0.934
2018-06-21 13:52:18,43115,1009796154220072960,25073877.0,False,9527,Twitter for iPhone,"Henry McMaster has done a great job as Governor of South Carolina. The state is BOOMING, with jobs and new industry setting records. He is tough on Crime and Strong on Borders, Healthcare, the Military and our great Vets. Henry has my full and complete Endrosement! #MAGA",Thursday,0.8858
2018-06-21 13:08:33,77658,1009785143635206144,,False,20623,Twitter for iPhone,"What is the purpose of the House doing good immigration bills when you need 9 votes by Democrats in the Senate, and the Dems are only looking to Obstruct (which they feel is good for them in the Mid-Terms). Republicans must get rid of the stupid Filibuster Rule-it is killing you!",Thursday,0.9348
2018-06-21 12:50:56,76157,1009780708381024256,,False,12300,Twitter for iPhone,Last night in Minnesota was incredible. What a crowd!,Thursday,0.0
2018-06-21 12:47:17,16283,1009779791858413568,,False,3852,Twitter for iPhone,"Henry McMaster has done a great job as Governor of South Carolina. The State is BOOMING, with jobs and new industry setting records. He is tough on Crime and strong on Borders, Health Care, the Mititary and our great Vets. Henry has my full and complete Endorsement! #MAGA",Thursday,0.636
2018-06-21 12:38:16,81211,1009777520659652608,,False,17163,Twitter for iPhone,"I will be going the Columbia, South Carolina, on Monday night to do a campaign speech for one of my very early supporters, a man who truly loves the people of South Carolina, Governor Henry McMaster. Henry worked so hard &amp; was so loyal to me that I look forward to reciprocating!",Thursday,0.7235
2018-06-21 12:29:54,72348,1009775416456941568,,False,17939,Twitter for iPhone,"The Border has been a big mess and problem for many years. At some point Schumer and Pelosi, who are weak on Crime and Border security, will be forced to do a real deal, so easy, that solves this long time problem. Schumer used to want Border security - now he’ll take Crime!",Thursday,0.4643
2018-06-21 12:12:07,105311,1009770941604298752,,False,27946,Twitter for iPhone,"We shouldn’t be hiring judges by the thousands, as our ridiculous immigration laws demand, we should be changing our laws, building the Wall, hire Border Agents and Ice and not let people come into our country based on the legal phrase they are told to say as their password.",Thursday,0.1007
2018-06-21 03:51:37,75097,1009644987544408064,,False,18665,Twitter for iPhone,ALL-TIME RECORD OPTIMISM! https://t.co/ZTrfJY2afh,Thursday,0.1007
2018-06-21 03:24:35,87684,1009638183091359744,,False,16971,Twitter for iPhone,"Just returning from the Great State of Minnesota where we had an incredible rally with 9,000 people, and at least 10,000 who could not get in - I will return! Congratulations to @PeteStauber who is loved and respected in Minnesota!",Thursday,0.807
2018-06-21 01:01:15,72767,1009602111133442048,,False,16437,Twitter for iPhone,"Thank you Duluth, Minnesota. Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/G0hbbx6xAK",Thursday,0.8932
2018-06-20 23:30:38,94335,1009579307847553024,,False,21779,Twitter for iPhone,"So sorry, people wanting to get into the already packed arena - I LOVE YOU ALL! https://t.co/PFvXrsvgkA",Wednesday,-0.4003
2018-06-20 21:54:38,55854,1009555147108696064,,False,9771,Twitter for iPhone,"Just landed in Duluth, Minnesota. Two events planned - looking forward to them and being with @PeteStauber and his wonderful family!",Wednesday,0.431
2018-06-20 20:39:30,188618,1009536237881847808,,False,72651,Twitter for iPhone,"Don’t worry, the Republicans, and your President, will fix it! https://t.co/xsbuPzXbHj",Wednesday,0.8908
2018-06-20 20:34:24,51871,1009534957440516096,,False,14796,Twitter for iPhone,Look what Fake ABC News put out. I guess they had it prepared from the 13 Angry Democrats leading the Witch Hunt! #StopTheBias https://t.co/c0XOk1btEQ,Wednesday,0.6588
2018-06-20 20:04:45,53851,1009527495043923968,,False,10029,Twitter for iPhone,Had a great meeting with the House GOP last night at the Capitol. They applauded and laughed loudly when I mentioned my experience with Mark Sanford. I have never been a fan of his!,Wednesday,0.0
2018-06-20 17:37:42,43700,1009490487051513856,,False,11932,Twitter for iPhone,https://t.co/yfwdyUHmn3,Wednesday,0.4588
2018-06-20 15:00:16,42424,1009450868641497088,,False,10841,Twitter for iPhone,More records! #MAGA https://t.co/2CP5eq40Fy,Wednesday,-0.3818
2018-06-20 14:00:18,83338,1009435777992884224,,False,22186,Twitter for iPhone,"“FBI texts have revealed anti-Trump Bias.” @FoxNews  Big News, but the Fake News doesn’t want to cover. Total corruption - the Witch Hunt has turned out to be a scam! At some point soon the Mainstream Media will have to cover correctly, too big a story!",Wednesday,0.9006
2018-06-20 13:41:25,96534,1009431025817092096,,False,23501,Twitter for iPhone,"It’s the Democrats fault, they won’t give us the votes needed to pass good immigration legislation. They want open borders, which breeds horrible crime. Republicans want security. But I am working on something - it never ends!",Wednesday,0.8756
2018-06-20 12:25:17,126623,1009411866475532288,,False,32075,Twitter for iPhone,"The Fake News is not mentioning the safety and security of our Country when talking about illegal immigration. Our immigration laws are the weakest and worst anywhere in the world, and the Dems will do anything not to change them &amp; to obstruct-want open borders which means crime!",Wednesday,0.3802
2018-06-20 02:36:54,48199,1009263794361692160,,False,9507,Twitter for iPhone,THANK YOU @HouseGOP! https://t.co/scvACfJwts,Wednesday,0.5175
2018-06-20 02:17:37,70132,1009258943175168000,,False,13128,Twitter for iPhone,"Earlier today, @FLOTUS Melania and I were honored to welcome King Felipe VI and Queen Letizia of Spain to the @WhiteHouse!🇺🇸🇪🇸 https://t.co/cCubCyiRm5",Wednesday,0.0
2018-06-20 01:06:27,96708,1009241032100335616,,False,22451,Twitter for iPhone,"Homeland Security @SecNielsen did a fabulous job yesterday at the press conference explaining security at the border and for our country, while at the same time recommending changes to obsolete &amp; nasty laws, which force family separation. We want “heart” and security in America!",Wednesday,0.9474
2018-06-19 18:04:17,82636,1009134789838843904,,False,22068,Media Studio,"I want to take a moment to address the current illegal immigration crisis on the Southern Border...it has been going on for many, many decades... https://t.co/1F7EK9Ef88",Tuesday,0.9273
2018-06-19 17:35:39,38632,1009127586528661504,,False,8626,Twitter for iPhone,THANK YOU @NFIB! #NFIB75 https://t.co/5ppZhQhZu0,Tuesday,-0.784
2018-06-19 15:22:29,42736,1009094070638084096,,False,10619,Twitter for iPhone,"Join me tomorrow in Duluth, Minnesota for a #MAGA Rally! Tickets: https://t.co/mhhJB8WQlF https://t.co/gP59o1RDqW",Tuesday,0.0
2018-06-19 14:11:51,80534,1009076294615814144,,False,20015,Twitter for iPhone,"#CHANGETHELAWS   Now is the best opportunity ever for Congress to change the ridiculous and obsolete laws on immigration. Get it done, always keeping in mind that we must have strong border security.",Tuesday,0.0
2018-06-19 14:07:02,122189,1009075083112050688,,False,32768,Twitter for iPhone,"We must always arrest people coming into our Country illegally. Of the 12,000 children, 10,000 are being sent by their parents on a very dangerous trip, and only 2000 are with their parents, many of whom have tried to enter our Country illegally on numerous occasions.",Tuesday,0.636
2018-06-19 13:52:24,109384,1009071403918864384,,False,28272,Twitter for iPhone,"Democrats are the problem. They don’t care about crime and want illegal immigrants, no matter how bad they may be, to pour into and infest our Country, like MS-13. They can’t win on their terrible policies, so they view them as potential voters!",Tuesday,0.6588
2018-06-19 13:52:18,173340,1009071378371313664,,False,42024,Twitter for iPhone,"If you don’t have Borders, you don’t have a Country!",Tuesday,-0.9317
2018-06-19 13:52:07,80573,1009071330661142528,,False,19736,Twitter for iPhone,Crime in Germany is up 10% plus (officials do not want to report these crimes) since migrants were accepted. Others countries are even worse. Be smart America!,Tuesday,-0.5255
2018-06-19 13:52:06,85067,1009071326219395072,,False,20788,Twitter for iPhone,I can’t think of something more concerning than a law enforcement officer suggesting that their going to use their powers to affect an election!” Inspector General Horowitz on what was going on with numerous people regarding my election. A Rigged Witch Hunt!p,Tuesday,0.901
2018-06-18 15:27:41,88684,1008732992481710080,,False,21407,Twitter for iPhone,Comey gave Strozk his marching orders. Mueller is Comey’s best friend. Witch Hunt!,Monday,-0.3802
2018-06-18 14:57:40,120464,1008725438972211200,,False,26893,Twitter for iPhone,"If President Obama (who got nowhere with North Korea and would have had to go to war with many millions of people being killed) had gotten along with North Korea and made the initial steps toward a deal that I have, the Fake News would have named him a national hero!",Monday,0.6784
2018-06-18 13:53:48,100445,1008709364939677696,,False,23521,Twitter for iPhone,It is the Democrats fault for being weak and ineffective with Boarder Security and Crime. Tell them to start thinking about the people devastated by Crime coming from illegal immigration. Change the laws!,Monday,0.2396
2018-06-18 13:50:53,85385,1008708634396721152,,False,19027,Twitter for iPhone,CHANGE THE LAWS!,Monday,0.0
2018-06-18 13:50:40,116973,1008708576628625408,,False,30031,Twitter for iPhone,"Children are being used by some of the worst criminals on earth as a means to enter our country. Has anyone been looking at the Crime taking place south of the border. It is historic, with some countries the most dangerous places in the world. Not going to happen in the U.S.",Monday,0.8641
2018-06-18 13:04:28,128143,1008696952559734784,,False,32692,Twitter for iPhone,We don’t want what is happening with immigration in Europe to happen with us!,Monday,-0.7644
2018-06-18 13:02:43,117299,1008696508697513984,,False,34717,Twitter for iPhone,The people of Germany are turning against their leadership as migration is rocking the already tenuous Berlin coalition. Crime in Germany is way up. Big mistake made all over Europe in allowing millions of people in who have so strongly and violently changed their culture!,Monday,0.636
2018-06-18 12:46:07,109438,1008692333771132928,,False,26853,Twitter for iPhone,"Why don’t the Democrats give us the votes to fix the world’s worst immigration laws? Where is the outcry for the killings and crime being caused by gangs and thugs, including MS-13, coming into our country illegally?",Monday,0.7959
2018-06-18 01:03:52,106014,1008515606751084544,,False,27840,Twitter for iPhone,"“The highest level of bias I’ve ever witnessed in any law enforcement officer.” Trey Gowdy on the FBI’s own, Peter Strzok. Also remember that they all worked for Slippery James Comey and that Comey is best friends with Robert Mueller. A really sick deal, isn’t it?",Monday,-0.4574
2018-06-18 00:49:01,89729,1008511869970255872,,False,20034,Twitter for iPhone,The Democrats should get together with their Republican counterparts and work something out on Border Security &amp; Safety. Don’t wait until after the election because you are going to lose!,Monday,0.4199
2018-06-18 00:42:04,84263,1008510118395293696,,False,21339,Twitter for iPhone,"Why was the FBI’s sick loser, Peter Strzok, working on the totally discredited Mueller team of 13 Angry &amp; Conflicted Democrats, when Strzok was giving Crooked Hillary a free pass yet telling his lover, lawyer Lisa Page, that “we’ll stop” Trump from becoming President? Witch Hunt!",Monday,0.7773
2018-06-18 00:25:53,101649,1008506045373845504,,False,24521,Twitter for iPhone,"Why was the FBI giving so much information to the Fake News Media. They are not supposed to be doing that, and knowing the enemy of the people Fake News, they put their own spin on it - truth doesn’t matter to them!",Monday,0.0
2018-06-17 14:54:53,125754,1008362351807037440,,False,30555,Twitter for iPhone,"WITCH HUNT! There was no Russian Collusion. Oh, I see, there was no Russian Collusion, so now they look for obstruction on the no Russian Collusion. The phony Russian Collusion was a made up Hoax. Too bad they didn’t look at Crooked Hillary like this. Double Standard!",Sunday,0.6155
2018-06-17 13:26:28,70925,1008340100877570048,,False,16714,Twitter for iPhone,Washington Post employees want to go on strike because Bezos isn’t paying them enough. I think a really long strike would be a great idea. Employees would get more money and we would get rid of Fake News for an extended period of time! Is @WaPo a registered lobbyist?,Sunday,0.9081
2018-06-17 13:08:26,82528,1008335560988078080,,False,15724,Twitter for iPhone,"Our economy is perhaps BETTER than it has ever been. Companies doing really well, and moving back to America, and jobs numbers are the best in 44 years.",Sunday,0.9198
2018-06-17 13:01:06,79452,1008333717545410560,,False,18711,Twitter for iPhone,"The denuclearization deal with North Korea is being praised and celebrated all over Asia. They are so happy! Over here, in our country, some people would rather see this historic deal fail than give Trump a win, even if it does save potentially millions &amp; millions of lives!",Sunday,0.8716
2018-06-17 12:48:43,75820,1008330598363090944,,False,15119,Twitter for iPhone,"Holding back the “war games” during the negotiations was my request because they are VERY EXPENSIVE and set a bad light during a good faith negotiation. Also, quite provocative. Can start up immediately if talks break down, which I hope will not happen!",Sunday,-0.9006
2018-06-17 12:40:02,78676,1008328413210398720,,False,17152,Twitter for iPhone,"Funny how the Fake News, in a coordinated effort with each other, likes to say I gave sooo much to North Korea because I “met.” That’s because that’s all they have to disparage! We got so much for peace in the world, &amp; more is being added in finals. Even got our hostages/remains!",Sunday,0.9788
2018-06-17 12:31:46,70893,1008326335083761664,,False,17300,Twitter for iPhone,"Daniel Henninger of The Wall Street Journal: “This IG Report makes it clear, as did Rod Rosenstein’s memo, that Trump was absolutely justified, unquestionably justified, in firing Jim Comey. So I think the Mueller Investigation is on pretty weak grounds right now.”  Witch Hunt!",Sunday,-0.8655
2018-06-17 11:58:01,51986,1008317842264088576,,False,12335,Twitter for iPhone,Please clear up the Fake News! https://t.co/3VbIKbmKwP,Sunday,0.0
2018-06-17 11:52:40,85039,1008316495733186560,,False,19640,Twitter for iPhone,"Chuck Schumer said “the Summit was what the Texans call all cattle and no hat.” Thank you Chuck, but are you sure you got that right? No more nuclear testing or rockets flying all over the place, blew up launch sites. Hostages already back, hero remains coming home &amp; much more!",Sunday,-0.3147
2018-06-16 14:01:33,119661,1007986538985197568,,False,30186,Twitter for iPhone,"The IG Report totally destroys James Comey and all of his minions including the great lovers, Peter Strzok and Lisa Page, who started the disgraceful Witch Hunt against so many innocent people. It will go down as a dark and dangerous period in American History!",Saturday,0.8364
2018-06-16 13:56:21,4175,1007985231985627136,,False,1410,Twitter for iPhone,"The IG Report totally distroys James Comey and all of his minions including the great lovers, Peter Strzok and Lisa Page, who started the disgraceful Witch Hunt against so many innocent people. It will go down as a dark and dangerous period in American History!",Saturday,0.0
2018-06-16 13:12:14,183643,1007974129474121728,,False,43106,Twitter for iPhone,"My supporters are the smartest, strongest, most hard working and most loyal that we have seen in our countries history. It is a beautiful thing to watch as we win elections and gather support from all over the country. As we get stronger, so does our country. Best numbers ever!",Saturday,-0.7562
2018-06-16 13:03:57,119553,1007972046666690560,,False,30394,Twitter for iPhone,"Democrats can fix their forced family breakup at the Border by working with Republicans on new legislation, for a change! This is why we need more Republicans elected in November. Democrats are good at only three things, High Taxes, High Crime and Obstruction. Sad!",Saturday,-0.8061
2018-06-15 22:32:18,47689,1007752687792910336,,False,9088,Twitter for iPhone,Great discussions with European Union Commission President Jean-Claude Juncker and EU Council President Donald Tusk at the #G7Summit in Canada last week. https://t.co/kGxXe50459,Friday,0.4501
2018-06-15 22:23:44,73047,1007750530976927744,,False,17801,Twitter for iPhone,"The Fake News Media said that I did not get along with other Leaders at the #G7Summit in Canada. They are once again, WRONG! https://t.co/I6eEKEZV6z",Friday,0.9402
2018-06-15 22:03:07,81808,1007745343306584064,,False,21846,Twitter for iPhone,"I have a great relationship with Angela Merkel of Germany, but the Fake News Media only shows the bad photos (implying anger) of negotiating an agreement - where I am asking for things that no other American President would ask for! https://t.co/Ib97nN5HZt",Friday,0.6696
2018-06-15 17:49:38,154084,1007681553676283904,,False,37551,Twitter for iPhone,"I’ve had to beat 17 very talented people including the Bush Dynasty, then I had to beat the Clinton Dynasty, and now I have to beat a phony Witch Hunt and all of the dishonest people covered in the IG Report...and never forget the Fake News Media. It never ends!",Friday,-0.5255
2018-06-15 17:41:10,97786,1007679422865006592,,False,25324,Twitter for iPhone,"Wow, what a tough sentence for Paul Manafort, who has represented Ronald Reagan, Bob Dole and many other top political people and campaigns. Didn’t know Manafort was the head of the Mob. What about Comey and Crooked Hillary and all of the others? Very unfair!",Friday,-0.6081
2018-06-15 17:08:14,110650,1007671131841671168,,False,28609,Twitter for iPhone,"The Democrats are forcing the breakup of families at the Border with their horrible and cruel legislative agenda. Any Immigration Bill MUST HAVE full funding for the Wall, end Catch &amp; Release, Visa Lottery and Chain, and go to Merit Based Immigration. Go for it! WIN!",Friday,-0.7959
2018-06-15 12:03:30,77657,1007594445104189440,,False,15775,Twitter for iPhone,“Donald Trump was 100% right to fire James Comey.” Mark Levin,Friday,0.9211
2018-06-15 11:53:57,66511,1007592042124513280,,False,13677,Twitter for iPhone,“Why in the world didn’t Barack Obama fire this guy (Comey)?” asks Mark Levin!,Friday,-0.9168
2018-06-15 11:50:07,88138,1007591075601637376,,False,14861,Twitter for iPhone,"Wow, the highest rated (by far) morning show, @foxandfriends, is on the Front Lawn of the White House. Maybe I’ll have to take an unannounced trip down to see them?",Friday,0.9287
2018-06-15 11:45:03,98957,1007589800667435008,,False,21635,Twitter for iPhone,"U.S.A. Jobs numbers are the BEST in 44 years. If my opponent (the Democrats) had won the election, they would have raised taxes substantially and increased regulations - the economy, and jobs, would have been a disaster!",Friday,-0.8695
2018-06-15 11:06:28,71995,1007580091692568576,,False,13446,Twitter for iPhone,"Thank you for all of the compliments on getting the World Cup to come to the U.S.A., Mexico and Canada. I worked hard on this, along with a Great Team of talented people. We never fail, and it will be a great World Cup! A special thanks to Bob Kraft for excellent advice.",Friday,0.729
2018-06-15 10:55:40,85926,1007577375905861632,,False,19628,Twitter for iPhone,"The IG Report is a total disaster for Comey, his minions and sadly, the FBI. Comey will now officially go down as the worst leader, by far, in the history of the FBI. I did a great service to the people in firing him. Good Instincts. Christopher Wray will bring it proudly back!",Friday,-0.9515
2018-06-15 10:35:14,91847,1007572229935202304,,False,23712,Twitter for iPhone,"FBI Agent Peter Strzok, who headed the Clinton &amp; Russia investigations, texted to his lover Lisa Page, in the IG Report, that “we’ll stop” candidate Trump from becoming President. Doesn’t get any lower than that!",Friday,0.0
2018-06-14 17:34:46,84620,1007315424546091008,,False,17237,Twitter for iPhone,Happy #FlagDay🇺🇸 https://t.co/KEUMfnoHIv,Thursday,0.3886
2018-06-14 16:33:55,78373,1007300111481888768,,False,16255,Twitter for iPhone,"Happy 243rd Birthday to the @USArmy! Thank you for your bravery, sacrifices, and dedication to the U.S.A. We love you! https://t.co/XlQYstu3Vo",Thursday,-0.8162
2018-06-14 15:09:21,76042,1007278825661784064,,False,17691,Twitter for iPhone,"....Schneiderman, who ran the Clinton campaign in New York, never had the guts to bring this ridiculous case, which lingered in their office for almost 2 years. Now he resigned his office in disgrace, and his disciples brought it when we would not settle.",Thursday,0.0
2018-06-14 15:09:12,111718,1007278788009480192,,False,27172,Twitter for iPhone,"The sleazy New York Democrats, and their now disgraced (and run out of town) A.G. Eric Schneiderman, are doing everything they can to sue me on a foundation that took in $18,800,000 and gave out to charity more money than it took in, $19,200,000. I won’t settle this case!...",Thursday,0.784
2018-06-14 15:08:51,117201,1007278701996802048,,False,31670,Twitter for iPhone,"So, the Democrats make up a phony crime, Collusion with the Russians, pay a fortune to make the crime sound real, illegally leak (Comey) classified information so that a Special Councel will be appointed, and then Collude to make this pile of garbage take on life in Fake News!",Thursday,0.906
2018-06-14 15:08:44,78334,1007278671097417728,,False,16595,Twitter for iPhone,"Now that I am back from Singapore, where we had a great result with respect to North Korea, the thought process must sadly go back to the Witch Hunt, always remembering that there was No Collusion and No Obstruction of the fabricated No Crime.",Thursday,-0.25
2018-06-14 12:34:25,114918,1007239837529800704,,False,24002,Twitter for iPhone,The Republican Party is starting to show very big numbers. People are starting to see what is being done. Results are speaking loudly. North Korea and our greatest ever economy are leading the way!,Thursday,0.0
2018-06-13 20:50:20,71212,1007002252467458048,,False,15347,Twitter for iPhone,"Congratulations to @KevinCramer on his huge win in North Dakota. We need Kevin in the Senate, and I strongly endorse him. Heidi voted NO on our Tax Cuts, and always will vote no when we need her. Kevin is strong on Crime &amp; Borders, big on Cutting Taxes!",Wednesday,0.7906
2018-06-13 20:17:00,82619,1006993862152392704,,False,15897,Twitter for iPhone,Congratulations to Danny Tarkanian on his big GOP primary win in Nevada. Danny worked hard an got a great result. Looking good in November!,Wednesday,0.855
2018-06-13 20:11:41,94725,1006992524366503936,,False,24270,Twitter for iPhone,"Senator Claire McCaskill of the GREAT State of Missouri flew around in a luxurious private jet during her RV tour of the state. RV’s are not for her. People are really upset, so phony! Josh Hawley should win big, and has my full endorsement.",Wednesday,0.9492
2018-06-13 13:30:49,164892,1006891643985854464,,False,42887,Twitter for iPhone,"So funny to watch the Fake News, especially NBC and CNN. They are fighting hard to downplay the deal with North Korea. 500 days ago they would have “begged” for this deal-looked like war would break out. Our Country’s biggest enemy is the Fake News so easily promulgated by fools!",Wednesday,-0.4753
2018-06-13 11:52:50,112519,1006866982833131520,,False,24207,Twitter for iPhone,"Oil prices are too high, OPEC is at it again. Not good!",Wednesday,-0.0772
2018-06-13 11:49:16,103412,1006866089110892544,,False,20013,Twitter for iPhone,"The U.S., together with Mexico and Canada, just got the World Cup. Congratulations - a great deal of hard work!",Wednesday,0.743
2018-06-13 11:10:03,102890,1006856219200548864,,False,19083,Twitter for iPhone,"We save a fortune by not doing war games, as long as we are negotiating in good faith - which both sides are!",Wednesday,0.636
2018-06-13 10:01:40,146005,1006839007492308992,,False,32671,Twitter for iPhone,Before taking office people were assuming that we were going to War with North Korea. President Obama said that North Korea was our biggest and most dangerous problem. No longer - sleep well tonight!,Wednesday,-0.3031
2018-06-13 09:56:57,105473,1006837823469735936,,False,21715,Twitter for iPhone,"Just landed - a long trip, but everybody can now feel much safer than the day I took office. There is no longer a Nuclear Threat from North Korea. Meeting with Kim Jong Un was an interesting and very positive experience. North Korea has great potential for the future!",Wednesday,0.1984
2018-06-13 09:55:31,74404,1006837459794251776,,False,16367,Twitter for iPhone,"Congratulations to Corey Stewart for his great victory for Senator from Virginia. Now he runs against a total stiff, Tim Kaine, who is weak on crime and borders, and wants to raise your taxes through the roof. Don’t underestimate Corey, a major chance of winning!",Wednesday,-0.5859
2018-06-13 09:40:03,74619,1006833568641777664,25073877.0,False,13662,Twitter for iPhone,"...realize the economy is the best it’s ever been with employment being at an all time high, and many companies pouring back into our country. Wake up Punchy!",Wednesday,-0.7897
2018-06-13 09:40:02,99597,1006833565022031872,,False,20145,Twitter for iPhone,"Robert De Niro, a very Low IQ individual, has received too many shots to the head by real boxers in movies. I watched him last night and truly believe he may be “punch-drunk.” I guess he doesn’t...",Wednesday,0.9493
2018-06-13 09:37:03,63132,1006832813499269120,,False,12221,Twitter for iPhone,"My political representatives didn’t want me to get involved in the Mark Sanford primary thinking that Sanford would easily win - but with a few hours left I felt that Katie was such a good candidate, and Sanford was so bad, I had to give it a shot. Congrats to Katie Arrington!",Wednesday,0.636
2018-06-13 01:14:14,127515,1006706273746735104,,False,30890,Twitter for iPhone,"A year ago the pundits &amp; talking heads, people that couldn’t do the job before, were begging for conciliation and peace - “please meet, don’t go to war.” Now that we meet and have a great relationship with Kim Jong Un, the same haters shout out, “you shouldn’t meet, do not meet!”",Wednesday,0.8883
2018-06-13 00:27:36,153658,1006694541083021312,,False,33138,Twitter for iPhone,"The World has taken a big step back from potential Nuclear catastrophe! No more rocket launches, nuclear testing or research! The hostages are back home with their families. Thank you to Chairman Kim, our day together was historic!",Wednesday,0.8908
2018-06-13 00:11:43,111870,1006690543403855872,,False,24209,Twitter for iPhone,I want to thank Chairman Kim for taking the first bold step toward a bright new future for his people. Our unprecedented meeting – the first between an American President and a leader of North Korea – proves that real change is possible! https://t.co/yF3iwD23YQ,Wednesday,0.2266
2018-06-13 00:02:14,83487,1006688157096501248,,False,18172,Twitter for iPhone,There is no limit to what NoKo can achieve when it gives up its nuclear weapons and embraces commerce &amp; engagement w/ the world. Chairman Kim has before him the opportunity to be remembered as the leader who ushered in a glorious new era of security &amp; prosperity for his citizens! https://t.co/Xbup4Zyz33,Wednesday,0.7558
2018-06-12 23:37:13,52719,1006681862301933568,,False,13185,Twitter for iPhone,"It's time for another #MAGA rally. Join me in Duluth, Minnesota on Wednesday, June 20th at 6:30pm!
Tickets➜https://t.co/mhhJB9erdd https://t.co/T6eXenoSxT",Tuesday,-0.7901
2018-06-12 21:23:18,57567,1006648161538961408,,False,15673,Twitter for iPhone,"Here is the video, “A Story of Opportunity” that I shared with Kim Jong-un at the #SingaporeSummit
➡️https://t.co/43oOci4jvo https://t.co/xBKFkDLtj7",Tuesday,0.8658
2018-06-12 20:53:38,99116,1006640694264397824,25073877.0,False,20882,Twitter for iPhone,"...realize the economy is the best it’s ever been with employment being at an all time high, and many companies pouring back into our country. Wake up Punchy!",Tuesday,0.4574
2018-06-12 20:53:37,130741,1006640689843560448,,False,33315,Twitter for iPhone,"Robert De Niro, a very Low IQ individual, has received to many shots to the head by real boxers in movies. I watched him last night and truly believe he may be “punch-drunk.” I guess he doesn’t...",Tuesday,0.8439
2018-06-12 20:40:28,83269,1006637378088284160,25073877.0,False,18324,Twitter for iPhone,"...Got along great with Kim Jong-un who wants to see wonderful things for his country. As I said earlier today: Anyone can make war, but only the most courageous can make peace! #SingaporeSummit",Tuesday,0.5267
2018-06-12 20:40:26,89962,1006637373629722624,,False,19402,Twitter for iPhone,"Heading back home from Singapore after a truly amazing visit. Great progress was made on the denuclearization of North Korea. Hostages are back home, will be getting the remains of our great heroes back to their families, no missiles shot, no research happening, sites closing...",Tuesday,0.9092
2018-06-12 20:12:43,79157,1006630395067039744,,False,18770,Twitter for iPhone,"Mark Sanford has been very unhelpful to me in my campaign to MAGA. He is MIA and nothing but trouble. He is better off in Argentina. I fully endorse Katie Arrington for Congress in SC, a state I love. She is tough on crime and will continue our fight to lower taxes. VOTE Katie!",Tuesday,0.9044
